index,specific_price,min_quantity_kg,keep,title,link,hydrate_count,scaled_anhydrous_price,min_quantity,min_unit,search_text
NaOH,0.8,10000.0,y,Guaranteed Quality Alkali NaOH Soda Products Soda Flake manufacturer with the best price,https://www.alibaba.com/product-detail/Guaranteed-Quality-Alkali-NaOH-Soda-Products_1600464069596.html,,,10.0,t,NaOH
Ni,20.0,1.0,y,Nickel Metal Nickel Metal Powder Manufacturer Cheap Price Resistance To High Temperature Oxidation Superfine 99.8 % Min Nickel Ni Metal Powder,https://www.alibaba.com/product-detail/Nickel-Metal-Nickel-Metal-Powder-Manufacturer_60732825965.html?s=p,,,1.0,kg,nickel metal
Ni,38.8,1.0,y,High purity 99.99% nickel metal powder CAS 7440-02-0 metal nickel Ni grey powder 1-10um with best price,https://www.alibaba.com/product-detail/High-purity-99-99-nickel-metal_1600364956457.html?s=p,,,1.0,kg,nickel metal
Ni,49.0,1.0,y,Nickel Metal Nickel Metal Powder Laser Cladding Powder Iron Nickel Cobalt Based Metal Alloy Laser Cladding Powder,https://www.alibaba.com/product-detail/Nickel-Metal-Nickel-Metal-Powder-Laser_1600076237217.html?s=p,,,1.0,kg,nickel metal
Ni,35.0,1.0,y,High purity Nickel powder Nickel metal powder 99.99%,https://www.alibaba.com/product-detail/High-purity-Nickel-powder-Nickel-metal_1600250936234.html?s=p,,,1.0,kg,nickel metal
Ni,30.0,1.0,y,Nickel Metal Price Nickel High Quality Nickel 201 1mm Thick Polished Nickel Sheet Metal For Battery,https://www.alibaba.com/product-detail/Nickel-Metal-Price-Nickel-High-Quality_62259247900.html?s=p,,,1.0,kg,nickel metal
NiCl2,5.8,1000.0,y,Nickel Chloride Hexahydrate Nicl2 for Nickel Electroplating,https://www.alibaba.com/product-detail/Nickel-Chloride-Hexahydrate-Nicl2-for-Nickel_1600495234240.html,6,10.637607470750824,1000.0,kg,NiCl2
NiCl2,5.8,1000.0,y,Hot sale Nickel chloride hexahydrate Nicl2 for dry batteries CAS:1191-20-0,https://www.alibaba.com/product-detail/Hot-sale-Nickel-chloride-hexahydrate-Nicl2_1600495183514.html,6,10.637607470750824,1000.0,kg,NiCl2
NiCl2,5.8,1000.0,y,Hot sale nickel chloride Nicl2 .H2o,https://www.alibaba.com/product-detail/Hot-sale-nickel-chloride-Nicl2-H2o_1600201160359.html,not_specified,,1000.0,kg,NiCl2
NiCl2,5.8,1000.0,y,Nickel chloride hexahydrate Ni24% Nicl2 for catalyst CAS:1191-20-0 Nickel chloride,https://www.alibaba.com/product-detail/Nickel-chloride-hexahydrate-Ni24-Nicl2-for_1600495125913.html,6,10.637607470750824,1000.0,kg,NiCl2
NiCl2,10.0,1.0,y,Manufacture price of Cas 7791-20-0 Nickel Chloride hexahydrate NiCl2 in stock,https://www.alibaba.com/product-detail/Manufacture-price-of-Cas-7791-20_1600390146560.html,6,18.340702535777286,1.0,kg,NiCl2
NiCl2,100.0,1.0,y,nickel chloride hexahydrate for electroplating NiCl2 7718-54-9,https://www.alibaba.com/product-detail/nickel-chloride-hexahydrate-for-electroplating-NiCl2_1600269137759.html,6,183.40702535777285,1.0,kg,NiCl2
NiCl2,12.345,20000.0,y,best selling CAS 1191-20-0 Nickel Chloride hexahydrate Ni24% Nicl2 99% Chromium chloride,https://www.alibaba.com/product-detail/best-selling-CAS-1191-20-0_1600459850854.html,6,22.64159728041706,20.0,t,NiCl2
NiCl2,12.345,20000.0,y,CAS 1191-20-0 Nickel Chloride hexahydrate Ni24% Nicl2,https://www.alibaba.com/product-detail/CAS-1191-20-0-Nickel-Chloride_1600458923923.html,6,22.64159728041706,20.0,t,NiCl2
NiSO4,5.5,500.0,y,Hot sale Nickel Sulphate for Electroplating Niso4 with best price Nickel Sulfate,https://www.alibaba.com/product-detail/Hot-sale-Nickel-Sulphate-for-Electroplating_219590180.html,,,500.0,kg,NiSO4 nickel sulphate
NiSO4,4.5,20000.0,y,Hot Sale Good Price Sulfate De Nickel NiSo4 Nickel Sulfate,https://www.alibaba.com/product-detail/Hot-Sale-Good-Price-Sulfate-De_1600268167218.html,,,20.0,t,NiSO4 nickel sulphate
NiSO4,5.5,100.0,y,nickel sulfate 98% NiSO4 . 6H2O,https://www.alibaba.com/product-detail/nickel-sulfate-98-NiSO4-6H2O_1947058610.html,,,100.0,kg,NiSO4 nickel sulphate
NiSO4,5.0,1.0,y,Factory price Nickel sulfate with best price,https://www.alibaba.com/product-detail/Factory-price-Nickel-sulfate-with-best_1600277933847.html,,,1.0,kg,NiSO4 nickel sulphate
NiSO4,3.8,25.0,y,nickel sulphate hexahydrate high purity,https://www.alibaba.com/product-detail/nickel-sulphate-hexahydrate-high-purity_422608117.html,,,25.0,kg,NiSO4 nickel sulphate
NiSO4,18.09255,20000.0,y,Cheap 10101970 niso4 6h2o nickel sulfate hexahydrate nickel sulfate sulphate,https://www.alibaba.com/product-detail/Cheap-10101970-niso4-6h2o-nickel-sulfate_1600454183159.html,,,20.0,t,NiSO4 nickel sulphate
NiSO4,3.0,1000.0,y,Battery Grade Nickel Sulfate,https://www.alibaba.com/product-detail/Battery-Grade-Nickel-Sulfate_60822667620.html,,,1.0,t,NiSO4 nickel sulphate
Pb,1.5,1.0,y,Lead Metal Lead Sheet Lead Sheet 2mm Pure Lead Sheet Rolls X Ray Metal Lead Plate Manufacturer China Supplier Price,https://www.alibaba.com/product-detail/Lead-Metal-Lead-Sheet-Lead-Sheet_1600306609307.html?s=p,,,1.0,kg,lead metal
Pb,1.78,1000.0,y,Lead Metal 99.99 Lead Metal Pure Lead Ingot,https://www.alibaba.com/product-detail/Lead-Metal-99-99-Lead-Metal_1600429373412.html?s=p,,,1.0,t,lead metal
PbCO3,1.0,1.0,y,High purity 99.0%min Lead Carbonate 598-63-0,https://www.alibaba.com/product-detail/High-purity-99-0-min-Lead_60478335472.html,,,1.0,kg,PbCO3 lead carbonate
PbCO3,1.0,1.0,y,99.0%min Lead (II) Carbonate Basic 1319-46-6,https://www.alibaba.com/product-detail/99-0-min-Lead-II-Carbonate_60451110617.html,,,1.0,kg,PbCO3 lead carbonate
PbCO3,10.0,1.0,y,Lead (II) carbonate basic price CAS 1319-46-6,https://www.alibaba.com/product-detail/Lead-II-carbonate-basic-price-CAS_1600471884587.html,,,1.0,kg,PbCO3 lead carbonate
PbCO3,8.0,100.0,y,China Factory Supply Lead (II) carbonate basic / Basicleadcarbonate CAS 1319-46-6,https://www.alibaba.com/product-detail/China-Factory-Supply-Lead-II-carbonate_1600487464407.html,,,100.0,kg,PbCO3 lead carbonate
PbO,2.39,1000.0,y,high quality 99.5% yellow lead oxide PbO,https://www.alibaba.com/product-detail/high-quality-99-5-yellow-lead_60409124585.html,,,1.0,t,PbO lead oxide
PbO,1.5,1.0,y,PbO lead oxide litharge yellow 99.5% purity powder CAS:1317-36-8,https://www.alibaba.com/product-detail/PbO-lead-oxide-litharge-yellow-99_62093889782.html,,,1.0,kg,PbO lead oxide
PbO,1.0,1.0,y,Yellow lead oxide / litharge/ lead monoxide/ PbO powder price CAS 1317-36-8,https://www.alibaba.com/product-detail/Yellow-lead-oxide-litharge-lead-monoxide_62092661321.html,,,1.0,kg,PbO lead oxide
PbO,2.4,1000.0,y,Lead oxide PbO,https://www.alibaba.com/product-detail/Lead-oxide-PbO_60417255231.html,,,1.0,t,PbO lead oxide
Polysilicon,1.4,1000.0,y,High purity 99.999% polycrystalline silicon Si sputtering target polysilicon,https://www.alibaba.com/product-detail/High-purity-99-999-polycrystalline-silicon_1600212079646.html,,,1.0,t,Polysilicon
Polysilicon,1.512,20000.0,y,99.9% Polysilicon High Purity Silicon Metal,https://www.alibaba.com/product-detail/99-9-Polysilicon-High-Purity-Silicon_1600296184056.html,,,20.0,t,Polysilicon
Polysilicon,1.5,1000.0,y,Factory Supply Directly Silicon metal used in polysilicon,https://www.alibaba.com/product-detail/Factory-Supply-Directly-Silicon-metal-used_62013820863.html,,,1.0,t,Polysilicon
Polysilicon,97.5,1.0,y,ATS brans Pure Si Silicon Granule polysilicon piece target optical vacuum coating materials,https://www.alibaba.com/product-detail/ATS-brans-Pure-Si-Silicon-Granule_1600483859034.html,,,1.0,kg,Polysilicon
Polysilicon,1.8,1.0,y,Factory Supply Directly Silicon Metals used in polysilicon,https://www.alibaba.com/product-detail/Factory-Supply-Directly-Silicon-Metals-used_1600438680459.html,,,1.0,kg,Polysilicon
Polysilicon,0.5,1000.0,y,silicon carbide Photovoltaic fordiesel particulate filter reductant used in polysilicon,https://www.alibaba.com/product-detail/silicon-carbide-Photovoltaic-fordiesel-particulate-filter_62280528735.html,,,1.0,t,Polysilicon
Polysilicon,97.5,1.0,y,Polysilicon 99.9999% Pure Si Silicon Granules Polysilicon Top And Tail To Melt Again Usage,https://www.alibaba.com/product-detail/Polysilicon-99-9999-Pure-Si-Silicon_1600288320279.html?s=p,,,1.0,kg,Polysilicon
PtO2,10.0,1.0,y,Precious Platinum Pt catalyst Platinum oxide PtO2 CAS 1314-15-4,https://www.alibaba.com/product-detail/Precious-Platinum-Pt-catalyst-Platinum-oxide_1600310539677.html,,,1.0,kg,PtO2
PtO2,20.0,1.0,y,Factory sell PtO2 as hydrogenation catalyst Platinum dioxide 1314-15-4,https://www.alibaba.com/product-detail/Factory-sell-PtO2-as-hydrogenation-catalyst_1600257903960.html,,,1.0,kg,PtO2
Sand,0.11,1000.0,y,Round sand quartz rounded 0-0.16mm for football,https://www.alibaba.com/product-detail/Sand-Sand-Round-Sand-Quartz-Rounded_1600465480796.html?spm=a2700.galleryofferlist.normal_offer.d_title.586c3f68hdBkic&s=p,not_specified,,1.0,t,Sand
Sand,0.06,1000.0,y,70-110 mesh desert sand Round sand Decorative supplier,https://www.alibaba.com/product-detail/Sand-Sandsand-70-110-Mesh-Desert_1600229120509.html?spm=a2700.galleryofferlist.normal_offer.d_title.586c3f68hdBkic&s=p,not_specified,,1.0,t,Sand
Sb,4.2,5000.0,y,Buy Pure Antimon Stibium Sb Price Antimony Barren Metal Ingots for sale,https://www.alibaba.com/product-detail/Buy-Pure-Antimon-Stibium-Sb-Price_1600285833611.html,,,5.0,t,antimony metal
Sb,9.0,1000.0,y,high quality price antimony ingot 99.65 silver metal,https://www.alibaba.com/product-detail/high-quality-price-antimony-ingot-99_1600501594530.html,,,1.0,t,antimony metal
Sb,3.55,1000.0,y,Hot sale! High pure Antimony Ingot / Antimony ingot metal cheap,https://www.alibaba.com/product-detail/Hot-sale-High-pure-Antimony-Ingot_1600320249607.html,,,1000.0,kg,antimony metal
Sb,18.0,1.0,y,Santech - Active Demand!!! bismuth metal resembles antimony for alloys/paint/ toiletry/ superconductor Metal Alloy,https://www.alibaba.com/product-detail/Santech-Active-Demand-bismuth-metal-resembles_60129984026.html,,,1.0,kg,antimony metal
Sb,0.8,5000.0,y,Antimony Metal /Competive Antimony Price / High purity antimony Ingot 99.90%,https://www.alibaba.com/product-detail/Antimony-Metal-Competive-Antimony-Price-High_10000004494754.html,,,5.0,t,antimony metal
Sb,9.0,25.0,y,Antimony Metal Antimony Price Chinese Factory Antimony Metal 1kg Price Good,https://www.alibaba.com/product-detail/Antimony-Metal-Antimony-Price-Chinese-Factory_62182425977.html?s=p,,,25.0,kg,antimony metal
Sb,5.0,120000.0,y,antimony ingots stibium sb metal buy pure cas gray color,https://www.alibaba.com/product-detail/antimony-ingots-stibium-sb-metal-buy_1600339751069.html,,,120.0,t,antimony metal
Sb,4.1,25000.0,y,china factory antimony metal used for antimony ingots,https://www.alibaba.com/product-detail/china-factory-antimony-metal-used-for_1600095069775.html,,,25.0,t,antimony metal
Sb,1.4,1.0,y,Quality Product Lead Ingots 2.5% Antimony 97.5% Lead For Sale Selayang Metal Factory Malaysia,https://www.alibaba.com/product-detail/Quality-Product-Lead-Ingots-2-5_1600320621937.html?s=p,,,1.0,kg,antimony metal
Sb2O3,9.0,1000.0,y,Antimonium Trioxide sb2o3 antimony oxide flame retardant supplier,https://www.alibaba.com/product-detail/Antimonium-Trioxide-sb2o3-antimony-oxide-flame_1600294792725.html,,,1.0,t,Sb2O3 antimony oxide
Sb2O3,10.0,100.0,y,White Flame Retardants Sb2o3 Powder antimony trioxide,https://www.alibaba.com/product-detail/White-Flame-Retardants-Sb2o3-Powder-antimony_1600386123099.html,,,100.0,kg,Sb2O3 antimony oxide
Sb2O3,300.0,1.0,y,Factory Price Sell Nano Antimony Oxide Powder with Sb2O3 Nanoparticles and Nanopowder Dispersion,https://www.alibaba.com/product-detail/Factory-Price-Sell-Nano-Antimony-Oxide_62424799392.html?s=p,,,1.0,kg,Sb2O3 antimony oxide
Sb2O3,5.5,1000.0,y,CAS 1309-64-4 sb2o3 Antimony trioxide,https://www.alibaba.com/product-detail/CAS-1309-64-4-sb2o3-Antimony_1600076557502.html?s=p,,,1000.0,kg,Sb2O3 antimony oxide
Sb2O3,5.0,1.0,y,Sb2o3 Antimony Oxide Sb2o3 Antimony Oxide Price Fire Retardant CAS1309-64-4 High Purity Submicron Sb2O3 Powder Price Antimony Oxide,https://www.alibaba.com/product-detail/Sb2o3-Antimony-Oxide-Sb2o3-Antimony-Oxide_62386368647.html?s=p,,,1.0,kg,Sb2O3 antimony oxide
Sb2O3,6.0,1000.0,y,antimony oxide / trioxide 99.8 sb2o3 for catalyst,https://www.alibaba.com/product-detail/antimony-oxide-trioxide-99-8-sb2o3_60642363384.html,,,1.0,t,Sb2O3 antimony oxide
Sb2O3,2.0,1.0,y,Sb2O3 ANTIMONY OXIDE ANTIMONY trioxide with CAS 1309-64-4,https://www.alibaba.com/product-detail/Sb2O3-ANTIMONY-OXIDE-ANTIMONY-trioxide-with_1600293099731.html,,,1.0,kg,Sb2O3 antimony oxide
Sb2O3,150.0,1.0,y,Nano Sb2O3 Antimony Oxide Powder Antimony oxide Nanoparticles,https://www.alibaba.com/product-detail/Nano-Sb2O3-Antimony-Oxide-Powder-Antimony_60625031475.html?s=p,,,1.0,kg,Sb2O3 antimony oxide
SiO2,3.49,200.0,y,High Silicon Dioxide Sio2 Chemical Konasil Fumed Silica Use for Liquid Silica,https://www.alibaba.com/product-detail/High-Silicon-Dioxide-Sio2-Chemical-Konasil_60538026492.html,,,200.0,kg,SiO2
SiO2,0.79,10.0,y,silicon dioxide for cosmetics / SiO2 Hydrophobic Nano Silica Powder / Silica SiO2 99%min,https://www.alibaba.com/product-detail/silicon-dioxide-for-cosmetics-SiO2-Hydrophobic_1600175403069.html,,,10.0,kg,SiO2
SiO2,6.5,44.0,y,Sio2 Silica Fume SiO2,https://www.alibaba.com/product-detail/Sio2-Silica-Fume-SiO2_62162054484.html?s=p,,,44.0,kg,SiO2
SiO2,8.9,100.0,y,Sio2 Factory Price Sell Amorphous Silica Nano Sio2 Silicon Dioxide Price Hydrophobic Fumed Silica HIFULL HB-151 112945-52-5,https://www.alibaba.com/product-detail/Sio2-Factory-Price-Sell-Amorphous-Silica_1600280767128.html?s=p,,,100.0,kg,SiO2
SiO2,1.8,10.0,y,SiO2 Nano Powder 14808-60-7 Hydrophilic Gas Phase Silicon Dioxide Powder Price HL-380,https://www.alibaba.com/product-detail/SiO2-Nano-Powder-14808-60-7_1600466365980.html?s=p,,,10.0,kg,SiO2
SiO2,9.0,1.0,y,High Purity 99.99% Silicon Dioxide SiO2 Industrial Grade sio2 crystal for AR coating,https://www.alibaba.com/product-detail/High-Purity-99-99-Silicon-Dioxide_1600459155178.html?s=p,,,1.0,kg,SiO2
SiO2,3.49,200.0,y,Sio2 Silicon Dioxide Nano Pyrogenic Silica CAS 7631-86-9 Fusil 200 for Cosmetics White Powder Chemical Auxiliary Agent 231-545-4,https://www.alibaba.com/product-detail/Sio2-Silicon-Dioxide-Nano-Pyrogenic-Silica_62165369580.html,,,200.0,kg,SiO2
SiO2,9.0,1.0,y,Sio2 Sio2sio2 1-3mm Silicon Dioxide Crystal Granule SiO2 Granulate,https://www.alibaba.com/product-detail/Sio2-Sio2sio2-1-3mm-Silicon-Dioxide_1600248784488.html?s=p,,,1.0,kg,SiO2
SiO2,9.0,1.0,y,Sio2 Sio2 99.99% Silicon Dioxide 99.99% 1-3mm 3-5mm SiO2 Silicon Dioxide,https://www.alibaba.com/product-detail/Sio2-Sio2-99-99-Silicon-Dioxide_1600268884348.html?s=p,,,1.0,kg,SiO2
Sn,20.0,1.0,y,High Purity 99.999% Sn Lump Block Tin Metal Raw Materials Ingot 5N Tin Ingots for Metal Printing,https://www.alibaba.com/product-detail/High-Purity-99-999-Sn-Lump_1600391643020.html,,,1.0,kg,tin metal Sn
Sn,72.9,25.0,y,Tin Metal Sn Premium Grade Tin Metal Powders High Purity 99.95% Sn Powders,https://www.alibaba.com/product-detail/Tin-Metal-Sn-Premium-Grade-Tin_11000002803746.html?s=p,,,25.0,kg,tin metal Sn
SrCO3,0.6,10.0,y,Strontium carbonate,https://www.alibaba.com/product-detail/Strontium-carbonate_1600480214606.html,,,10.0,kg,SrCO3 strontium carbonate
SrCO3,1.1,20000.0,y,Srco3 Strontium Carbonate Carbonatesrco3 High Quality High Purity Industrial Grade 1633-05-2 SrCO3 Strontium Carbonate,https://www.alibaba.com/product-detail/Srco3-Strontium-Carbonate-Carbonatesrco3-High-Quality_1600308657701.html?s=p,,,20.0,t,SrCO3 strontium carbonate
SrCO3,0.9,1000.0,y,Industrial Grade Strontium Carbonate CAS 513-77-9 Electronic Grade Strontium Carbonate Manufacturer,https://www.alibaba.com/product-detail/Industrial-Grade-Strontium-Carbonate-CAS-513_1600154642507.html,,,1.0,t,SrCO3 strontium carbonate
SrCO3,5.0,1000.0,y,Strontium Carbonate SrCO3,https://www.alibaba.com/product-detail/Strontium-Carbonate-SrCO3_60722379659.html,,,1000.0,kg,SrCO3 strontium carbonate
SrCO3,1.0,9000.0,y,high purity 99.9 strontium carbonate srco3 suppliers for fireworks,https://www.alibaba.com/product-detail/high-purity-99-9-strontium-carbonate_1600351981641.html,,,9.0,t,SrCO3 strontium carbonate
SrCO3,0.9,1000.0,y,White Powder Strontium Carbonate for Industrial Grade 98% Purity Strontium Carbonate with Better Price,https://www.alibaba.com/product-detail/White-Powder-Strontium-Carbonate-for-Industrial_1600154697640.html,,,1.0,t,SrCO3 strontium carbonate
SrCO3,0.6,1.0,y,Strontium carbonate price SrCO3,https://www.alibaba.com/product-detail/Strontium-carbonate-price-SrCO3_1600225703075.html,,,1.0,kg,SrCO3 strontium carbonate
SrCO3,0.7,10000.0,y,SIMEL Industrial grade strontium carbonate,https://www.alibaba.com/product-detail/SIMEL-Industrial-grade-strontium-carbonate_1600483790832.html,,,10.0,t,SrCO3 strontium carbonate
SrCO3,1.1,20000.0,y,High Quality High Purity Strontium Carbonate 97%(CAS No 1633-05-2) SrCO3,https://www.alibaba.com/product-detail/High-Quality-High-Purity-Strontium-Carbonate_1600308643746.html,,,20.0,t,SrCO3 strontium carbonate
SrCO3,0.8,10000.0,y,Factory Price !! Strontium carbonate in FIC best quality,https://www.alibaba.com/product-detail/Factory-Price-Strontium-carbonate-in-FIC_60726940291.html,,,10.0,t,SrCO3 strontium carbonate
SrCO3,5.0,1.0,y,Hot sale Strontium carbonate / SrCO3 powder CAS 1633-05-2,https://www.alibaba.com/product-detail/Hot-sale-Strontium-carbonate-SrCO3-powder_1600142473510.html,,,1.0,kg,SrCO3 strontium carbonate
SrCO3,9.0,1.0,y,Top sales Strontium carbonate SrCO3 powder CAS 1633-05-2,https://www.alibaba.com/product-detail/Top-sales-Strontium-carbonate-SrCO3-powder_1600434234474.html,,,1.0,kg,SrCO3 strontium carbonate
SrCO3,1.5,25.0,y,Strontium Carbonate / Carbonate Strontium / Strontium Carbonate Powder,https://www.alibaba.com/product-detail/Strontium-Carbonate-Carbonate-Strontium-Strontium-Carbonate_1600295317902.html,,,25.0,kg,SrCO3 strontium carbonate
SrCO3,0.85,10000.0,y,new arrival Strontium carbonate SrCO3 powder CAS 1633-05-2 faster delivery,https://www.alibaba.com/product-detail/new-arrival-Strontium-carbonate-SrCO3-powder_1600480285268.html,,,10.0,t,SrCO3 strontium carbonate
SrCO3,0.8,20000.0,y,Strontium Carbonate Srco3 Carbonatesrco3 Strontium Carbonate Price SrCO3,https://www.alibaba.com/product-detail/Strontium-Carbonate-Srco3-Carbonatesrco3-Strontium-Carbonate_60762682426.html?s=p,,,20.0,t,SrCO3 strontium carbonate
SrCO3,300.0,1.0,y,Factory Price Sell Nano Strontium Carbonate Powder with SrCO3 Nanoparticles and Nanopowder Dispersion,https://www.alibaba.com/product-detail/Factory-Price-Sell-Nano-Strontium-Carbonate_62456791693.html?s=p,,,1.0,kg,SrCO3 strontium carbonate
Steel,0.6,14000.0,y,Hot rolled NM500 Hardoxs 450 550 500 600 Wear Resistant Steel from Swedish steel plate,https://www.alibaba.com/product-detail/Hot-rolled-NM500-Hardoxs-450-550_1600452992406.html?s=p,,,14.0,t,steel
Steel,2300.0,1000.0,y,Chinese professional manufacturer stainless steel tubing in different shapes /special stainless steel pipe,https://www.alibaba.com/product-detail/Chinese-professional-manufacturer-stainless-steel-tubing_1600316132155.html?s=p,,,1000.0,kg,steel
Steel,0.05,1000.0,y,ASTM 304 316 201 Stainless Steel Flat Bar Chinese Factory Price SS Flat Bar,https://www.alibaba.com/product-detail/ASTM-304-316-201-Stainless-Steel_1600503489894.html?s=p,,,1.0,t,steel
Steel,0.38,10000.0,y,"rebar steel , rebar sizes for building usage",https://www.alibaba.com/product-detail/rebar-steel-rebar-sizes-for-building_60305018970.html,,,10.0,t,steel
Steel,0.8,5000.0,y,Steel Iron Deformed Steel Bar Rod Grade 60 Ss400 S355 HRB335 HRB400 HRB500 Hot Rolled Steel Rebar For Building Construction,https://www.alibaba.com/product-detail/Steel-Iron-Deformed-Steel-Bar-Rod_1600487285130.html?s=p,,,5.0,t,steel
Steel,0.6,5000.0,y,Schedule 10 JIS G3466 150x150 400x400 600x600 Black Hollow Section Steel MS Square Pipe Tube Steel Price,https://www.alibaba.com/product-detail/Schedule-10-JIS-G3466-150x150-400x400_1600481143744.html?s=p,,,5.0,t,steel
Steel,1.6,1000.0,y,Chinese factory price round welded seamless decorative SS Tubes pipes 201 304 321 316 316L Stainless Steel Pipe/Tube,https://www.alibaba.com/product-detail/Chinese-factory-price-round-welded-seamless_1600500219937.html?s=p,,,1.0,t,steel
Steel,0.55,1000.0,y,Steel Factory Supply Steel Bar Mild Steel Rebar Iron Rod For Construction Structure,https://www.alibaba.com/product-detail/Steel-Factory-Supply-Steel-Bar-Mild_1600501108884.html?s=p,,,1.0,t,steel
Steel,0.6,25000.0,y,Steel Wholesale Printed Tin Plate Or Electrolytic Tinplate Or Etp Steel Coil/Sheet For Packaging,https://www.alibaba.com/product-detail/Steel-Wholesale-Printed-Tin-Plate-Or_1600097645718.html?s=p,,,25.0,t,steel
Steel,0.37,20000.0,y,"Steel Rebars,Deformed Steel Bars,Building Material China Manufacturer Deformed Steel Rebar/Rebar Steel /Iron Rod",https://www.alibaba.com/product-detail/Steel-Rebars-Deformed-Steel-Bars-Building_60645679526.html,,,20.0,t,steel
Steel,0.9,2000.0,y,China Manufacturer Winding Of Rolling Gate Cold Rolled Strip S50C/1050 High Carbon Steel Plate Strip,https://www.alibaba.com/product-detail/China-Manufacturer-Winding-Of-Rolling-Gate_1600494469638.html?s=p,,,2.0,t,steel
Steel,0.7,28000.0,y,cold rolled steel sheet galvanized steel coil,https://www.alibaba.com/product-detail/cold-rolled-steel-sheet-galvanized-steel_1600450246414.html?s=p,,,28.0,t,steel
Steel,0.5,25000.0,y,"Ss400,Q235,Q345 Black Steel Hot Dipped Galvanized Steel Coil Carbon Steel Hot Rolled Steel Coil",https://www.alibaba.com/product-detail/Ss400-Q235-Q345-Black-Steel-Hot_60811481717.html,,,25.0,t,steel
Steel,0.499,10000.0,y,DX51 China Steel Factory Hot dipped galvanized steel coil / cold rolled steel prices / gi coil,https://www.alibaba.com/product-detail/DX51-China-Steel-Factory-Hot-dipped_60727318748.html,,,10.0,t,steel
Steel,0.7,1000000.0,y,High Quality Steel Rebar Deformed Reinforcement Steel for Construction,https://www.alibaba.com/product-detail/High-Quality-Steel-Rebar-Deformed-Reinforcement_1700002871200.html,,,1000.0,t,steel
Te,136.0,1.0,y,Factory price of Cas 13494-80-9 Tellurium Metal Te Ingot or granules,https://www.alibaba.com/product-detail/Factory-price-of-Cas-13494-80_1700008102684.html,,,1.0,kg,tellurium metal
Te,130.0,1.0,y,Factory price tellurium metal grain Te 5N 99.999% from china,https://www.alibaba.com/product-detail/Factory-price-tellurium-metal-grain-Te_62544797573.html,,,1.0,kg,tellurium metal
Te,120.0,1.0,y,99.999% Cas 13494-80-9 Tellurium Metal Te,https://www.alibaba.com/product-detail/99-999-Cas-13494-80-9_1600344433130.html,,,1.0,kg,tellurium metal
Te,84.9,5.0,y,"4n tellurium , tellurium metal , 1kilo tellurium ingot price",https://www.alibaba.com/product-detail/4n-tellurium-tellurium-metal-1kilo-tellurium_1600424121628.html,,,5.0,kg,tellurium metal
Te,130.0,1.0,y,Tellurium metal high purity Te 4N Tellurium powder for sale 200 mesh,https://www.alibaba.com/product-detail/Tellurium-metal-high-purity-Te-4N_1600481010525.html,,,1.0,kg,tellurium metal
Te,120.0,1.0,y,Cheap price tellurium metal powder,https://www.alibaba.com/product-detail/Cheap-price-tellurium-metal-powder_1600317033218.html,,,1.0,kg,tellurium metal
Te,100.0,1.0,y,"rare metals Tellurium powder, Tellurium metal , tellurium ingot",https://www.alibaba.com/product-detail/rare-metals-Tellurium-powder-Tellurium-metal_60388143133.html,,,1.0,kg,tellurium metal
Te,28.0,1.0,y,HRTE Buy 1kilo Tellurium Metal Price Ingot Te Tellurium Powder For Sale,https://www.alibaba.com/product-detail/HRTE-Buy-1kilo-Tellurium-Metal-Price_62509101784.html,,,1.0,kg,tellurium metal
V,200.0,1.0,y,China pure vanadium metal,https://www.alibaba.com/product-detail/China-pure-vanadium-metal_62084916203.html?s=p,,,1.0,kg,vanadium metal
V,380.0,1.0,y,High Purity 7440-62-2 CAS Vanadium Metal Price Vanadium Powder,https://www.alibaba.com/product-detail/High-Purity-7440-62-2-CAS_1600113540149.html,,,1.0,kg,vanadium metal
V2O5,1.0,1.0,y,Industrial grade 99.9% Vanadium pentoxide ( v2o5 ) powder with high quality Cas 1314-62-1,https://www.alibaba.com/product-detail/Industrial-grade-99-9-Vanadium-pentoxide_1600501149147.html,,,1.0,kg,V2O5
V2O5,1.0,1.0,y,Factory supply Catalyst alloy additive Vanadium oxide 99.9% Vanadium pentoxide V2O5 Cas 1314-62-1 manufacturer price,https://www.alibaba.com/product-detail/Factory-supply-Catalyst-alloy-additive-Vanadium_62445816695.html,,,1.0,kg,V2O5
V2O5,50.0,1.0,y,V2o5 Ammonia Catalyst V2O5 Catalyst Vanadium Pentaoxide Catalyst,https://www.alibaba.com/product-detail/V2o5-Ammonia-Catalyst-V2O5-Catalyst-Vanadium_60478563400.html?s=p,,,1.0,kg,V2O5
V2O5,5.0,20.0,y,99% V2O5 Vanadium Pentoxide Powder,https://www.alibaba.com/product-detail/99-V2O5-Vanadium-Pentoxide-Powder_62543954729.html,,,20.0,kg,V2O5
V2O5,5.0,20.0,y,99.5% Vanadium oxide V2O5 catalyst CAS 1314-62-1 pentoxide price used as alloy additive,https://www.alibaba.com/product-detail/99-5-Vanadium-oxide-V2O5-catalyst_62544211409.html,,,20.0,kg,V2O5
V2O5,5.0,20.0,y,HRV V2o5 Vanadium Pentoxide oxide Powder Price,https://www.alibaba.com/product-detail/HRV-V2o5-Vanadium-Pentoxide-oxide-Powder_62546779320.html,,,20.0,kg,V2O5
